origin_nid,destin_nid,traveler_id,departure_time,enter_station,exit_station
31,38,7861,31396,changying,qingnian_lu
34,40,7862,21639,haojiafu,tongzhou_beiguan
35,31,7863,29468,huangqu,changying
32,34,7864,32697,dalianpo,haojiafu
32,33,7865,28004,dalianpo,dongxiayuan
40,32,7866,21996,tongzhou_beiguan,dalianpo
32,38,7867,32429,dalianpo,qingnian_lu
33,32,7868,24098,dongxiayuan,dalianpo
39,37,7869,30563,shilipu,lucheng
32,38,7870,22831,dalianpo,qingnian_lu
41,30,7871,29279,wuzi_xueyuan_lu,caofang
31,33,7872,32755,changying,dongxiayuan
39,33,7873,24499,shilipu,dongxiayuan
29,35,7874,35571,beiyunhexi,huangqu
31,28,7875,23842,changying,beiyunhedong
28,34,7876,34334,beiyunhedong,haojiafu
29,38,7877,25267,beiyunhexi,qingnian_lu
34,35,7878,23516,haojiafu,huangqu
28,38,7879,29356,beiyunhedong,qingnian_lu
41,35,7880,26625,wuzi_xueyuan_lu,huangqu
33,35,7881,26777,dongxiayuan,huangqu
28,32,7882,35509,beiyunhedong,dalianpo
37,40,7883,24125,lucheng,tongzhou_beiguan
37,33,7884,33422,lucheng,dongxiayuan
41,38,7885,29287,wuzi_xueyuan_lu,qingnian_lu
29,33,7886,29488,beiyunhexi,dongxiayuan
38,36,7887,22772,qingnian_lu,jintai_lu
29,40,7888,29625,beiyunhexi,tongzhou_beiguan
37,40,7889,32853,lucheng,tongzhou_beiguan
37,39,7890,34341,lucheng,shilipu
37,34,7891,35919,lucheng,haojiafu
41,34,7892,28920,wuzi_xueyuan_lu,haojiafu
31,35,7893,27511,changying,huangqu
40,39,7894,28350,tongzhou_beiguan,shilipu
35,38,7895,32668,huangqu,qingnian_lu
40,32,7896,30444,tongzhou_beiguan,dalianpo
38,33,7897,27816,qingnian_lu,dongxiayuan
39,30,7898,24520,shilipu,caofang
35,36,7899,32507,huangqu,jintai_lu
37,34,7900,28341,lucheng,haojiafu
29,36,7901,31595,beiyunhexi,jintai_lu
40,41,7902,29488,tongzhou_beiguan,wuzi_xueyuan_lu
41,39,7903,23232,wuzi_xueyuan_lu,shilipu
30,29,7904,23594,caofang,beiyunhexi
41,40,7905,33240,wuzi_xueyuan_lu,tongzhou_beiguan
38,31,7906,28112,qingnian_lu,changying
36,34,7907,31884,jintai_lu,haojiafu
30,34,7908,23853,caofang,haojiafu
30,37,7909,23260,caofang,lucheng
39,33,7910,25227,shilipu,dongxiayuan
32,41,7911,30773,dalianpo,wuzi_xueyuan_lu
39,30,7912,30269,shilipu,caofang
38,30,7913,33873,qingnian_lu,caofang
29,28,7914,26058,beiyunhexi,beiyunhedong
37,28,7915,35991,lucheng,beiyunhedong
35,40,7916,35973,huangqu,tongzhou_beiguan
33,38,7917,27980,dongxiayuan,qingnian_lu
29,39,7918,30341,beiyunhexi,shilipu
32,33,7919,29462,dalianpo,dongxiayuan
41,29,7920,30326,wuzi_xueyuan_lu,beiyunhexi
29,32,7921,26066,beiyunhexi,dalianpo
33,32,7922,24256,dongxiayuan,dalianpo
38,41,7923,26379,qingnian_lu,wuzi_xueyuan_lu
28,38,7924,35499,beiyunhedong,qingnian_lu
35,38,7925,28986,huangqu,qingnian_lu
39,28,7926,32702,shilipu,beiyunhedong
36,34,7927,25361,jintai_lu,haojiafu
30,34,7928,27602,caofang,haojiafu
36,34,7929,35256,jintai_lu,haojiafu
32,39,7930,33826,dalianpo,shilipu
33,38,7931,30991,dongxiayuan,qingnian_lu
39,34,7932,23874,shilipu,haojiafu
29,37,7933,32350,beiyunhexi,lucheng
40,31,7934,23761,tongzhou_beiguan,changying
41,30,7935,30806,wuzi_xueyuan_lu,caofang
38,29,7936,30046,qingnian_lu,beiyunhexi
32,38,7937,26751,dalianpo,qingnian_lu
34,37,7938,25891,haojiafu,lucheng
39,40,7939,33126,shilipu,tongzhou_beiguan
30,37,7940,28654,caofang,lucheng
28,38,7941,32684,beiyunhedong,qingnian_lu
38,30,7942,33193,qingnian_lu,caofang
28,37,7943,30357,beiyunhedong,lucheng
32,36,7944,34723,dalianpo,jintai_lu
36,29,7945,26342,jintai_lu,beiyunhexi
35,40,7946,29142,huangqu,tongzhou_beiguan
31,33,7947,25317,changying,dongxiayuan
37,33,7948,27252,lucheng,dongxiayuan
32,30,7949,35118,dalianpo,caofang
33,29,7950,24736,dongxiayuan,beiyunhexi
31,40,7951,31902,changying,tongzhou_beiguan
35,34,7952,23964,huangqu,haojiafu
41,37,7953,35109,wuzi_xueyuan_lu,lucheng
29,34,7954,30880,beiyunhexi,haojiafu
30,39,7955,25159,caofang,shilipu
40,33,7956,33994,tongzhou_beiguan,dongxiayuan
37,30,7957,25512,lucheng,caofang
41,40,7958,24659,wuzi_xueyuan_lu,tongzhou_beiguan
37,35,7959,23042,lucheng,huangqu
41,30,7960,27460,wuzi_xueyuan_lu,caofang
29,28,7961,35121,beiyunhexi,beiyunhedong
39,37,7962,22277,shilipu,lucheng
37,36,7963,34970,lucheng,jintai_lu
33,32,7964,26898,dongxiayuan,dalianpo
35,28,7965,27746,huangqu,beiyunhedong
28,33,7966,21691,beiyunhedong,dongxiayuan
35,30,7967,34768,huangqu,caofang
38,35,7968,27289,qingnian_lu,huangqu
41,29,7969,27287,wuzi_xueyuan_lu,beiyunhexi
31,40,7970,33537,changying,tongzhou_beiguan
35,39,7971,25307,huangqu,shilipu
30,39,7972,35918,caofang,shilipu
31,39,7973,32450,changying,shilipu
38,28,7974,28667,qingnian_lu,beiyunhedong
32,34,7975,30741,dalianpo,haojiafu
29,37,7976,22735,beiyunhexi,lucheng
31,32,7977,24243,changying,dalianpo
35,28,7978,24949,huangqu,beiyunhedong
30,28,7979,33175,caofang,beiyunhedong
40,33,7980,26017,tongzhou_beiguan,dongxiayuan
28,40,7981,28061,beiyunhedong,tongzhou_beiguan
29,35,7982,33918,beiyunhexi,huangqu
31,32,7983,34703,changying,dalianpo
33,37,7984,34997,dongxiayuan,lucheng
28,29,7985,23596,beiyunhedong,beiyunhexi
37,29,7986,23717,lucheng,beiyunhexi
29,38,7987,29955,beiyunhexi,qingnian_lu
34,33,7988,33241,haojiafu,dongxiayuan
29,35,7989,29097,beiyunhexi,huangqu
38,29,7990,28125,qingnian_lu,beiyunhexi
31,29,7991,23776,changying,beiyunhexi
33,34,7992,23127,dongxiayuan,haojiafu
33,38,7993,21883,dongxiayuan,qingnian_lu
32,31,7994,21960,dalianpo,changying
37,29,7995,26868,lucheng,beiyunhexi
39,31,7996,26327,shilipu,changying
38,39,7997,23136,qingnian_lu,shilipu
40,36,7998,21930,tongzhou_beiguan,jintai_lu
32,38,7999,29012,dalianpo,qingnian_lu
36,30,8000,30739,jintai_lu,caofang
35,36,8001,22424,huangqu,jintai_lu
31,36,8002,29709,changying,jintai_lu
29,31,8003,33932,beiyunhexi,changying
34,29,8004,31026,haojiafu,beiyunhexi
36,38,8005,25497,jintai_lu,qingnian_lu
33,37,8006,32858,dongxiayuan,lucheng
39,32,8007,28285,shilipu,dalianpo
40,41,8008,24182,tongzhou_beiguan,wuzi_xueyuan_lu
28,30,8009,28356,beiyunhedong,caofang
32,31,8010,34202,dalianpo,changying
37,31,8011,22762,lucheng,changying
28,40,8012,33154,beiyunhedong,tongzhou_beiguan
35,28,8013,30387,huangqu,beiyunhedong
30,31,8014,31898,caofang,changying
29,34,8015,24157,beiyunhexi,haojiafu
36,37,8016,28596,jintai_lu,lucheng
30,31,8017,26748,caofang,changying
33,40,8018,24410,dongxiayuan,tongzhou_beiguan
32,40,8019,27805,dalianpo,tongzhou_beiguan
30,35,8020,26103,caofang,huangqu
28,38,8021,28411,beiyunhedong,qingnian_lu
33,28,8022,22847,dongxiayuan,beiyunhedong
32,38,8023,21972,dalianpo,qingnian_lu
29,41,8024,31966,beiyunhexi,wuzi_xueyuan_lu
37,41,8025,31087,lucheng,wuzi_xueyuan_lu
30,33,8026,23178,caofang,dongxiayuan
31,37,8027,29665,changying,lucheng
41,32,8028,21669,wuzi_xueyuan_lu,dalianpo
40,33,8029,26477,tongzhou_beiguan,dongxiayuan
32,33,8030,25436,dalianpo,dongxiayuan
28,41,8031,35332,beiyunhedong,wuzi_xueyuan_lu
28,33,8032,29854,beiyunhedong,dongxiayuan
30,40,8033,23196,caofang,tongzhou_beiguan
39,32,8034,24708,shilipu,dalianpo
33,40,8035,21833,dongxiayuan,tongzhou_beiguan
38,29,8036,24652,qingnian_lu,beiyunhexi
36,28,8037,22732,jintai_lu,beiyunhedong
31,35,8038,30025,changying,huangqu
34,41,8039,29320,haojiafu,wuzi_xueyuan_lu
35,36,8040,35894,huangqu,jintai_lu
35,30,8041,28759,huangqu,caofang
35,28,8042,32622,huangqu,beiyunhedong
41,29,8043,24122,wuzi_xueyuan_lu,beiyunhexi
41,32,8044,29526,wuzi_xueyuan_lu,dalianpo
29,28,8045,34127,beiyunhexi,beiyunhedong
29,36,8046,35495,beiyunhexi,jintai_lu
40,39,8047,33507,tongzhou_beiguan,shilipu
33,31,8048,28794,dongxiayuan,changying
40,33,8049,35545,tongzhou_beiguan,dongxiayuan
32,38,8050,24691,dalianpo,qingnian_lu
38,40,8051,29720,qingnian_lu,tongzhou_beiguan
31,38,8052,28134,changying,qingnian_lu
38,36,8053,24858,qingnian_lu,jintai_lu
35,31,8054,35272,huangqu,changying
36,38,8055,25941,jintai_lu,qingnian_lu
28,30,8056,33044,beiyunhedong,caofang
35,34,8057,35529,huangqu,haojiafu
33,28,8058,26612,dongxiayuan,beiyunhedong
32,37,8059,33740,dalianpo,lucheng
37,30,8060,35597,lucheng,caofang
31,33,8061,34091,changying,dongxiayuan
36,37,8062,34836,jintai_lu,lucheng
38,30,8063,24595,qingnian_lu,caofang
39,31,8064,26418,shilipu,changying
28,34,8065,24939,beiyunhedong,haojiafu
40,32,8066,30804,tongzhou_beiguan,dalianpo
29,31,8067,26583,beiyunhexi,changying
35,29,8068,33547,huangqu,beiyunhexi
36,40,8069,23300,jintai_lu,tongzhou_beiguan
29,40,8070,26202,beiyunhexi,tongzhou_beiguan
30,31,8071,22002,caofang,changying
32,30,8072,31287,dalianpo,caofang
30,29,8073,25720,caofang,beiyunhexi
29,30,8074,29586,beiyunhexi,caofang
40,31,8075,29515,tongzhou_beiguan,changying
30,38,8076,33346,caofang,qingnian_lu
38,37,8077,27631,qingnian_lu,lucheng
33,29,8078,31441,dongxiayuan,beiyunhexi
36,34,8079,22961,jintai_lu,haojiafu
40,29,8080,31751,tongzhou_beiguan,beiyunhexi
35,41,8081,34001,huangqu,wuzi_xueyuan_lu
33,40,8082,32227,dongxiayuan,tongzhou_beiguan
37,36,8083,31442,lucheng,jintai_lu
30,33,8084,24322,caofang,dongxiayuan
37,40,8085,35583,lucheng,tongzhou_beiguan
33,35,8086,31844,dongxiayuan,huangqu
38,37,8087,28090,qingnian_lu,lucheng
35,31,8088,24528,huangqu,changying
31,38,8089,35001,changying,qingnian_lu
34,37,8090,30324,haojiafu,lucheng
37,36,8091,21758,lucheng,jintai_lu
39,36,8092,24002,shilipu,jintai_lu
31,38,8093,33398,changying,qingnian_lu
28,39,8094,22982,beiyunhedong,shilipu
37,29,8095,29704,lucheng,beiyunhexi
38,32,8096,23416,qingnian_lu,dalianpo
37,38,8097,29529,lucheng,qingnian_lu
36,34,8098,24793,jintai_lu,haojiafu
38,35,8099,29171,qingnian_lu,huangqu
34,36,8100,30216,haojiafu,jintai_lu
40,38,8101,34759,tongzhou_beiguan,qingnian_lu
34,32,8102,34441,haojiafu,dalianpo
40,38,8103,35737,tongzhou_beiguan,qingnian_lu
30,33,8104,30743,caofang,dongxiayuan
30,39,8105,30702,caofang,shilipu
39,36,8106,27991,shilipu,jintai_lu
36,40,8107,30400,jintai_lu,tongzhou_beiguan
32,35,8108,34269,dalianpo,huangqu
33,39,8109,33031,dongxiayuan,shilipu
31,35,8110,24984,changying,huangqu
38,40,8111,31952,qingnian_lu,tongzhou_beiguan
40,33,8112,35832,tongzhou_beiguan,dongxiayuan
28,37,8113,26167,beiyunhedong,lucheng
29,35,8114,35866,beiyunhexi,huangqu
33,38,8115,24294,dongxiayuan,qingnian_lu
36,35,8116,32586,jintai_lu,huangqu
28,37,8117,25647,beiyunhedong,lucheng
38,28,8118,31092,qingnian_lu,beiyunhedong
32,30,8119,23485,dalianpo,caofang
30,40,8120,21713,caofang,tongzhou_beiguan
31,36,8121,23852,changying,jintai_lu
39,34,8122,34929,shilipu,haojiafu
38,39,8123,25518,qingnian_lu,shilipu
33,37,8124,25743,dongxiayuan,lucheng
40,30,8125,29113,tongzhou_beiguan,caofang
35,37,8126,31892,huangqu,lucheng
29,38,8127,33935,beiyunhexi,qingnian_lu
39,37,8128,26850,shilipu,lucheng
33,36,8129,29926,dongxiayuan,jintai_lu
33,38,8130,25748,dongxiayuan,qingnian_lu
31,35,8131,32907,changying,huangqu
41,37,8132,28109,wuzi_xueyuan_lu,lucheng
39,41,8133,35554,shilipu,wuzi_xueyuan_lu
33,36,8134,31298,dongxiayuan,jintai_lu
28,31,8135,34544,beiyunhedong,changying
35,30,8136,33596,huangqu,caofang
38,30,8137,33307,qingnian_lu,caofang
33,34,8138,22324,dongxiayuan,haojiafu
41,32,8139,32313,wuzi_xueyuan_lu,dalianpo
31,37,8140,31772,changying,lucheng
36,40,8141,35000,jintai_lu,tongzhou_beiguan
29,34,8142,33559,beiyunhexi,haojiafu
31,36,8143,33807,changying,jintai_lu
31,29,8144,23147,changying,beiyunhexi
31,40,8145,23639,changying,tongzhou_beiguan
30,38,8146,27345,caofang,qingnian_lu
31,38,8147,22868,changying,qingnian_lu
31,38,8148,27578,changying,qingnian_lu
33,30,8149,34037,dongxiayuan,caofang
37,33,8150,27073,lucheng,dongxiayuan
32,39,8151,30627,dalianpo,shilipu
35,28,8152,22406,huangqu,beiyunhedong
30,34,8153,33481,caofang,haojiafu
37,31,8154,27905,lucheng,changying
31,41,8155,31806,changying,wuzi_xueyuan_lu
40,39,8156,30445,tongzhou_beiguan,shilipu
39,41,8157,22917,shilipu,wuzi_xueyuan_lu
34,37,8158,32945,haojiafu,lucheng
34,33,8159,31911,haojiafu,dongxiayuan
37,40,8160,28156,lucheng,tongzhou_beiguan
40,32,8161,22579,tongzhou_beiguan,dalianpo
30,39,8162,22035,caofang,shilipu
32,37,8163,35800,dalianpo,lucheng
37,33,8164,30965,lucheng,dongxiayuan
28,40,8165,33901,beiyunhedong,tongzhou_beiguan
35,30,8166,27963,huangqu,caofang
39,33,8167,32380,shilipu,dongxiayuan
36,37,8168,22728,jintai_lu,lucheng
40,31,8169,32634,tongzhou_beiguan,changying
33,31,8170,35592,dongxiayuan,changying
32,28,8171,32684,dalianpo,beiyunhedong
31,34,8172,26686,changying,haojiafu
36,33,8173,29271,jintai_lu,dongxiayuan
39,38,8174,23510,shilipu,qingnian_lu
36,32,8175,35436,jintai_lu,dalianpo
35,32,8176,34229,huangqu,dalianpo
39,29,8177,32107,shilipu,beiyunhexi
36,30,8178,26388,jintai_lu,caofang
29,32,8179,33184,beiyunhexi,dalianpo
36,37,8180,25320,jintai_lu,lucheng
33,36,8181,34763,dongxiayuan,jintai_lu
29,28,8182,33442,beiyunhexi,beiyunhedong
31,36,8183,34757,changying,jintai_lu
30,35,8184,27396,caofang,huangqu
32,30,8185,22822,dalianpo,caofang
30,29,8186,35775,caofang,beiyunhexi
28,41,8187,31764,beiyunhedong,wuzi_xueyuan_lu
41,36,8188,25751,wuzi_xueyuan_lu,jintai_lu
36,39,8189,35635,jintai_lu,shilipu
34,32,8190,31152,haojiafu,dalianpo
29,38,8191,23203,beiyunhexi,qingnian_lu
34,28,8192,26168,haojiafu,beiyunhedong
29,39,8193,32228,beiyunhexi,shilipu
34,28,8194,22295,haojiafu,beiyunhedong
30,29,8195,26298,caofang,beiyunhexi
37,39,8196,28240,lucheng,shilipu
34,32,8197,26126,haojiafu,dalianpo
41,36,8198,30854,wuzi_xueyuan_lu,jintai_lu
40,33,8199,23351,tongzhou_beiguan,dongxiayuan
30,37,8200,35643,caofang,lucheng
37,29,8201,35532,lucheng,beiyunhexi
29,41,8202,32254,beiyunhexi,wuzi_xueyuan_lu
32,37,8203,33237,dalianpo,lucheng
40,37,8204,33126,tongzhou_beiguan,lucheng
29,34,8205,24595,beiyunhexi,haojiafu
35,39,8206,22737,huangqu,shilipu
36,38,8207,33570,jintai_lu,qingnian_lu
36,31,8208,30040,jintai_lu,changying
33,31,8209,22895,dongxiayuan,changying
35,37,8210,29226,huangqu,lucheng
28,30,8211,35847,beiyunhedong,caofang
35,40,8212,34320,huangqu,tongzhou_beiguan
37,38,8213,22848,lucheng,qingnian_lu
28,30,8214,33985,beiyunhedong,caofang
40,35,8215,33820,tongzhou_beiguan,huangqu
35,39,8216,22622,huangqu,shilipu
37,30,8217,26367,lucheng,caofang
40,32,8218,32542,tongzhou_beiguan,dalianpo
36,33,8219,21788,jintai_lu,dongxiayuan
36,39,8220,28202,jintai_lu,shilipu
40,37,8221,29023,tongzhou_beiguan,lucheng
35,33,8222,28339,huangqu,dongxiayuan
32,36,8223,29386,dalianpo,jintai_lu
32,37,8224,24064,dalianpo,lucheng
29,41,8225,25100,beiyunhexi,wuzi_xueyuan_lu
30,31,8226,34774,caofang,changying
41,29,8227,34137,wuzi_xueyuan_lu,beiyunhexi
36,33,8228,22407,jintai_lu,dongxiayuan
28,29,8229,30083,beiyunhedong,beiyunhexi
28,35,8230,30061,beiyunhedong,huangqu
36,34,8231,31088,jintai_lu,haojiafu
32,34,8232,27034,dalianpo,haojiafu
38,30,8233,24446,qingnian_lu,caofang
41,36,8234,33254,wuzi_xueyuan_lu,jintai_lu
41,35,8235,25852,wuzi_xueyuan_lu,huangqu
37,40,8236,25887,lucheng,tongzhou_beiguan
40,34,8237,23568,tongzhou_beiguan,haojiafu
32,36,8238,25193,dalianpo,jintai_lu
32,31,8239,23957,dalianpo,changying
34,31,8240,25056,haojiafu,changying
35,32,8241,33216,huangqu,dalianpo
31,28,8242,29112,changying,beiyunhedong
40,39,8243,35634,tongzhou_beiguan,shilipu
30,29,8244,26777,caofang,beiyunhexi
33,37,8245,31654,dongxiayuan,lucheng
31,38,8246,30991,changying,qingnian_lu
28,34,8247,32633,beiyunhedong,haojiafu
38,34,8248,34246,qingnian_lu,haojiafu
40,39,8249,24394,tongzhou_beiguan,shilipu
29,28,8250,31751,beiyunhexi,beiyunhedong
34,33,8251,33467,haojiafu,dongxiayuan
39,31,8252,21870,shilipu,changying
33,41,8253,23822,dongxiayuan,wuzi_xueyuan_lu
41,32,8254,26674,wuzi_xueyuan_lu,dalianpo
36,41,8255,32408,jintai_lu,wuzi_xueyuan_lu
39,34,8256,25366,shilipu,haojiafu
38,29,8257,25072,qingnian_lu,beiyunhexi
39,38,8258,32105,shilipu,qingnian_lu
40,32,8259,33116,tongzhou_beiguan,dalianpo
39,31,8260,35362,shilipu,changying
30,41,8261,25009,caofang,wuzi_xueyuan_lu
28,34,8262,27182,beiyunhedong,haojiafu
40,31,8263,24166,tongzhou_beiguan,changying
36,38,8264,28510,jintai_lu,qingnian_lu
35,28,8265,24918,huangqu,beiyunhedong
37,34,8266,28579,lucheng,haojiafu
28,36,8267,24319,beiyunhedong,jintai_lu
28,38,8268,27634,beiyunhedong,qingnian_lu
29,28,8269,24170,beiyunhexi,beiyunhedong
41,29,8270,29546,wuzi_xueyuan_lu,beiyunhexi
32,39,8271,32121,dalianpo,shilipu
41,28,8272,35010,wuzi_xueyuan_lu,beiyunhedong
39,34,8273,32351,shilipu,haojiafu
39,38,8274,23617,shilipu,qingnian_lu
35,38,8275,25463,huangqu,qingnian_lu
31,35,8276,23902,changying,huangqu
39,29,8277,23854,shilipu,beiyunhexi
35,40,8278,34218,huangqu,tongzhou_beiguan
34,37,8279,35916,haojiafu,lucheng
31,32,8280,22221,changying,dalianpo
34,28,8281,31396,haojiafu,beiyunhedong
30,38,8282,32922,caofang,qingnian_lu
36,29,8283,32870,jintai_lu,beiyunhexi
29,41,8284,28526,beiyunhexi,wuzi_xueyuan_lu
38,36,8285,26794,qingnian_lu,jintai_lu
29,37,8286,22728,beiyunhexi,lucheng
38,39,8287,35613,qingnian_lu,shilipu
39,30,8288,29787,shilipu,caofang
39,37,8289,29125,shilipu,lucheng
32,40,8290,21624,dalianpo,tongzhou_beiguan
33,41,8291,27487,dongxiayuan,wuzi_xueyuan_lu
37,36,8292,30129,lucheng,jintai_lu
35,30,8293,32898,huangqu,caofang
33,39,8294,26216,dongxiayuan,shilipu
29,35,8295,23171,beiyunhexi,huangqu
41,31,8296,33501,wuzi_xueyuan_lu,changying
29,32,8297,31926,beiyunhexi,dalianpo
36,35,8298,32941,jintai_lu,huangqu
30,28,8299,32691,caofang,beiyunhedong
36,41,8300,25732,jintai_lu,wuzi_xueyuan_lu
41,35,8301,24631,wuzi_xueyuan_lu,huangqu
37,34,8302,34054,lucheng,haojiafu
30,37,8303,30756,caofang,lucheng
37,28,8304,25625,lucheng,beiyunhedong
31,40,8305,26621,changying,tongzhou_beiguan
34,32,8306,29608,haojiafu,dalianpo
35,33,8307,26198,huangqu,dongxiayuan
36,38,8308,35165,jintai_lu,qingnian_lu
30,31,8309,28501,caofang,changying
39,41,8310,33766,shilipu,wuzi_xueyuan_lu
38,32,8311,26124,qingnian_lu,dalianpo
35,39,8312,23309,huangqu,shilipu
40,35,8313,32235,tongzhou_beiguan,huangqu
41,39,8314,32548,wuzi_xueyuan_lu,shilipu
30,41,8315,28777,caofang,wuzi_xueyuan_lu
37,29,8316,30259,lucheng,beiyunhexi
41,33,8317,24788,wuzi_xueyuan_lu,dongxiayuan
40,35,8318,27640,tongzhou_beiguan,huangqu
39,31,8319,22234,shilipu,changying
31,39,8320,34970,changying,shilipu
30,28,8321,31048,caofang,beiyunhedong
28,37,8322,26959,beiyunhedong,lucheng
35,31,8323,32967,huangqu,changying
35,34,8324,27308,huangqu,haojiafu
37,33,8325,34016,lucheng,dongxiayuan
39,37,8326,33052,shilipu,lucheng
38,36,8327,30520,qingnian_lu,jintai_lu
41,29,8328,32540,wuzi_xueyuan_lu,beiyunhexi
31,41,8329,29318,changying,wuzi_xueyuan_lu
30,35,8330,28842,caofang,huangqu
32,36,8331,25675,dalianpo,jintai_lu
36,35,8332,25131,jintai_lu,huangqu
33,39,8333,32561,dongxiayuan,shilipu
33,41,8334,31468,dongxiayuan,wuzi_xueyuan_lu
33,32,8335,26308,dongxiayuan,dalianpo
32,39,8336,29002,dalianpo,shilipu
32,39,8337,32097,dalianpo,shilipu
30,31,8338,21866,caofang,changying
33,34,8339,22751,dongxiayuan,haojiafu
37,28,8340,24750,lucheng,beiyunhedong
39,31,8341,22566,shilipu,changying
37,31,8342,33569,lucheng,changying
29,41,8343,26517,beiyunhexi,wuzi_xueyuan_lu
41,35,8344,35090,wuzi_xueyuan_lu,huangqu
36,29,8345,28798,jintai_lu,beiyunhexi
28,41,8346,21721,beiyunhedong,wuzi_xueyuan_lu
40,37,8347,22192,tongzhou_beiguan,lucheng
40,37,8348,28546,tongzhou_beiguan,lucheng
41,31,8349,27812,wuzi_xueyuan_lu,changying
34,31,8350,23019,haojiafu,changying
31,30,8351,26350,changying,caofang
36,32,8352,27157,jintai_lu,dalianpo
33,39,8353,29206,dongxiayuan,shilipu
40,41,8354,27422,tongzhou_beiguan,wuzi_xueyuan_lu
41,35,8355,33311,wuzi_xueyuan_lu,huangqu
32,34,8356,30925,dalianpo,haojiafu
34,32,8357,33672,haojiafu,dalianpo
34,37,8358,30635,haojiafu,lucheng
38,40,8359,27554,qingnian_lu,tongzhou_beiguan
33,28,8360,29288,dongxiayuan,beiyunhedong
38,31,8361,33429,qingnian_lu,changying
29,37,8362,30514,beiyunhexi,lucheng
31,36,8363,23463,changying,jintai_lu
35,41,8364,28559,huangqu,wuzi_xueyuan_lu
35,36,8365,33618,huangqu,jintai_lu
32,35,8366,32741,dalianpo,huangqu
40,35,8367,35536,tongzhou_beiguan,huangqu
29,35,8368,22671,beiyunhexi,huangqu
41,36,8369,24192,wuzi_xueyuan_lu,jintai_lu
35,28,8370,26829,huangqu,beiyunhedong
30,33,8371,22955,caofang,dongxiayuan
29,36,8372,34733,beiyunhexi,jintai_lu
41,28,8373,23500,wuzi_xueyuan_lu,beiyunhedong
33,31,8374,32018,dongxiayuan,changying
35,29,8375,33572,huangqu,beiyunhexi
40,37,8376,29078,tongzhou_beiguan,lucheng
29,28,8377,23470,beiyunhexi,beiyunhedong
41,38,8378,24754,wuzi_xueyuan_lu,qingnian_lu
32,36,8379,29446,dalianpo,jintai_lu
33,29,8380,29443,dongxiayuan,beiyunhexi
40,30,8381,30972,tongzhou_beiguan,caofang
39,33,8382,23001,shilipu,dongxiayuan
39,40,8383,31975,shilipu,tongzhou_beiguan
34,28,8384,33746,haojiafu,beiyunhedong
31,35,8385,26215,changying,huangqu
35,30,8386,31411,huangqu,caofang
38,35,8387,35753,qingnian_lu,huangqu
39,41,8388,34161,shilipu,wuzi_xueyuan_lu
28,34,8389,35896,beiyunhedong,haojiafu
38,36,8390,22025,qingnian_lu,jintai_lu
38,28,8391,35163,qingnian_lu,beiyunhedong
37,33,8392,21791,lucheng,dongxiayuan
40,39,8393,23148,tongzhou_beiguan,shilipu
38,29,8394,31172,qingnian_lu,beiyunhexi
37,30,8395,23042,lucheng,caofang
35,31,8396,32030,huangqu,changying
37,32,8397,28443,lucheng,dalianpo
34,33,8398,33710,haojiafu,dongxiayuan
35,28,8399,24933,huangqu,beiyunhedong
33,38,8400,35156,dongxiayuan,qingnian_lu
41,32,8401,23187,wuzi_xueyuan_lu,dalianpo
32,33,8402,29987,dalianpo,dongxiayuan
41,37,8403,29786,wuzi_xueyuan_lu,lucheng
39,40,8404,21809,shilipu,tongzhou_beiguan
28,37,8405,35651,beiyunhedong,lucheng
36,38,8406,32020,jintai_lu,qingnian_lu
28,33,8407,33237,beiyunhedong,dongxiayuan
39,37,8408,25233,shilipu,lucheng
35,37,8409,24709,huangqu,lucheng
30,31,8410,33826,caofang,changying
41,40,8411,25958,wuzi_xueyuan_lu,tongzhou_beiguan
37,35,8412,31384,lucheng,huangqu
38,28,8413,28376,qingnian_lu,beiyunhedong
28,39,8414,24636,beiyunhedong,shilipu
32,41,8415,31084,dalianpo,wuzi_xueyuan_lu
34,41,8416,35422,haojiafu,wuzi_xueyuan_lu
38,40,8417,24439,qingnian_lu,tongzhou_beiguan
40,37,8418,32214,tongzhou_beiguan,lucheng
34,31,8419,30494,haojiafu,changying
31,37,8420,25180,changying,lucheng
37,36,8421,22271,lucheng,jintai_lu
30,34,8422,29490,caofang,haojiafu
33,41,8423,22429,dongxiayuan,wuzi_xueyuan_lu
40,39,8424,32263,tongzhou_beiguan,shilipu
28,30,8425,28267,beiyunhedong,caofang
34,28,8426,34870,haojiafu,beiyunhedong
28,40,8427,33198,beiyunhedong,tongzhou_beiguan
32,37,8428,33934,dalianpo,lucheng
34,38,8429,34823,haojiafu,qingnian_lu
41,40,8430,26577,wuzi_xueyuan_lu,tongzhou_beiguan
40,29,8431,28657,tongzhou_beiguan,beiyunhexi
28,34,8432,31115,beiyunhedong,haojiafu
37,30,8433,34358,lucheng,caofang
37,34,8434,35766,lucheng,haojiafu
34,36,8435,35971,haojiafu,jintai_lu
32,31,8436,31680,dalianpo,changying
40,39,8437,22183,tongzhou_beiguan,shilipu
41,40,8438,22641,wuzi_xueyuan_lu,tongzhou_beiguan
41,36,8439,23591,wuzi_xueyuan_lu,jintai_lu
31,36,8440,30279,changying,jintai_lu
28,34,8441,25935,beiyunhedong,haojiafu
28,30,8442,35031,beiyunhedong,caofang
38,40,8443,35671,qingnian_lu,tongzhou_beiguan
36,30,8444,27173,jintai_lu,caofang
